OBJECTID,AllBridges_2011April_BDEPT,AllBridges_2011April_BIN,AllBridges_2011April_Health_Index,AllBridges_2011April_Item_6A,AllBridges_2011April_Item_7,AllBridges_2011April_Item___8_Bridge_Cat,AllBridges_2011April_Item___8_Owner,AllBridges_2011April_Item__16A,AllBridges_2011April_Item__16B,AllBridges_2011April_Item__16C,AllBridges_2011April_Item__17A,AllBridges_2011April_Item__17B,AllBridges_2011April_Item__17C,AllBridges_2011April_Item_26,AllBridges_2011April_Item__28A,AllBridges_2011April_Item_29,AllBridges_2011April_Item__49,AllBridges_2011April_Item__52,AllBridges_2011April_Item__58,AllBridges_2011April_Item_104,AllBridges_2011April_Posting_2_Axle,AllBridges_2011April_Posting_3_Axle,AllBridges_2011April_Posting_5_Axle,AllBridges_2011April_Struct_Def,AllBridges_2011April_Town_Name,AllBridges_2011April_RPA
805,W31005,35Y,0.4923,RR    MBTA/CSX,I  95 NB/US1SB,REM,DOT,42,13,32.18519974,71,10,39.0792,11,4,150000,41.1,18.1,4,True,0,0,0,False,Westwood,MAPC
806,W31013,360,0.9619,RR    MBTA/CSX,I  95 SB/US1NB,REM,DOT,42,13,31.77840042,71,10,39.972,11,3,155000,44.7,18,5,True,0,0,0,False,Westwood,MAPC
807,B16245,37J,0.6555,OTHER SUL SQ OP SB/GRDNR,OTHER REMOVED 2004,REM,MUN,42,23,3.235199928,71,4,30.5688,12,2,7500,121.3,10.1,5,True,0,0,0,False,Boston,MAPC
808,B16245,37L,0.5104,OTHER SUL SQ OP NB/GRDNR,OTHER REMOVED 2004,REM,MUN,42,23,3.847199917,71,4,30.2448,12,2,27772,242.9,10.1,5,True,0,0,0,False,Boston,MAPC
809,B16245,37N,0.374,OTHER SUL SQ OVP/RR&ST99,OTHER REMOVED 2004,REM,MUN,42,23,2.680799961,71,4,28.2828,12,4,45000,266.7,20.1,4,True,0,0,0,False,Boston,MAPC
810,B16245,37Q,0.7059,OTHER SUL SQ OVERP/ST99,OTHER REMOVED 2004,REM,MUN,42,22,59.89799881,71,4,25.6836,12,4,26600,141.1,21.1,6,True,0,0,0,False,Boston,MAPC
811,B16184,38K,0.3424,WATER FORT POINT CHANNEL,HWY   NORTHERN AVE,CLP,MUN,42,21,16.15679932,71,3,0.2412,19,3,0,193.9,18.9,3,True,0,0,0,False,Boston,MAPC
812,B16361,38R,0.4009,OTHER SUMMER ST/C ST,OTHER REMOVED,REM,MUN,42,20,49.61399841,71,2,39.3072,14,4,19900,20.4,30.6,6,True,0,0,0,False,Boston,MAPC
813,R05007,39A,0.5605,WATER PINES RIVER,ST107 SALEM TPK,REM,DOT,42,25,50.81520081,70,59,53.4948,14,4,37400,39.3,25.9,5,True,0,0,0,False,Revere,MAPC
814,S05003,39K,0.8486,WATER E BR PINES RIVER,ST107 SALEM TNPK,REM,DOT,42,26,10.64400005,70,59,38.724,14,4,35000,9.5,25.6,5,True,0,0,0,False,Saugus,MAPC
815,B16235,39L,0.6453,COMB  BLUE LINE & RELIEF,ST  1 A/RAMP NB,REM,DOT,42,22,26.88599968,71,1,50.5812,14,1,19900,18.6,9.1,0,True,0,0,0,False,Boston,MAPC
816,B16235,39N,0.6967,OTHER RELIEF,ST  1 A/RAMP EB,REM,DOT,42,22,18,71,1,60,14,1,35000,177.7,9.1,5,True,0,0,0,False,Boston,MAPC
817,B16235,39Q,0.4337,ST  1 A/NB,ST  1 A/RAMP EB,REM,DOT,42,22,24,71,1,54,12,1,34000,229.5,8.9,6,True,0,0,0,False,Boston,MAPC
818,B16235,39R,0.7456,ST  1 A/NB & EB RAMP,ST  1 A/RAMP WB,REM,DOT,42,22,25.1508007,71,1,51.744,14,1,39000,107,9.1,6,True,0,0,0,False,Boston,MAPC
819,B16235,3A2,0.6978,OTHER RELIEF,ST  1 A/SB,REM,DOT,42,22,30.64800072,71,1,48.5508,12,2,37392,146.3,13.9,7,True,0,0,0,False,Boston,MAPC
820,R05031,3AD,0,ST 60 WB/SQUIRE RD,US  1 RD NOT USED,CLO,DOT,42,25,0,71,0,60,12,3,10,59.1,16.5,7,True,0,0,0,False,Revere,MAPC
821,R05031,3AE,0,HWY   TO ST60 WB/SQUIRE,US  1 RD NOT USED,CLO,DOT,42,25,0,71,0,60,12,2,10,65.5,16.5,6,True,0,0,0,False,Revere,MAPC
822,R05034,3AL,0,ST 60 EB/SQUIRE RD,US  1 NE XWAY,CLO,DOT,42,25,44.71319962,71,1,9.4908,12,2,66000,44.5,16.9,7,True,0,0,0,False,Revere,MAPC
823,B16232,3AR,0.5845,I  93 OFF RAMP,I  93 UPPR ON RAMP,CLO,DOT,42,21,48,71,3,42,11,2,30000,180.7,10.4,5,True,0,0,0,False,Boston,MAPC
824,B16232,3AT,0.5854,I  93 OFF RAMP,I  93 UPPR ON RAMP,CLO,DOT,42,21,48,71,3,42,11,2,66700,73.5,10.8,5,True,0,0,0,False,Boston,MAPC
825,B16232,3AU,0.586,I  93 NB OFF RAMP,I  93 SB UPR ON RP,CLO,DOT,42,21,48,71,3,42,11,2,26000,146.3,10.4,5,True,0,0,0,False,Boston,MAPC
826,B16232,3AV,0.5852,I  93 SB OFF RAMP,I  93 NB UPR ON RP,CLO,DOT,42,21,48,71,3,42,11,2,37839,146.3,10.4,5,True,0,0,0,False,Boston,MAPC
827,B16232,3AW,0.5574,COMB  PARKING & MBTA,I  93 SB OFF RP,CLO,DOT,42,21,48,71,3,36,11,2,26800,158.5,10.4,4,True,0,0,0,False,Boston,MAPC
828,B16232,3AX,0.6139,COMB  PARKING & MBTA,I  93 NB OFF RAMP,CLO,DOT,42,21,48,71,3,42,11,1,27850,158.5,10.5,5,True,0,0,0,False,Boston,MAPC
829,B16232,3AY,0.6011,HWY   NASHUA ST & PARKNG,I  93 OFF RMP,CLO,DOT,42,21,58.22280121,71,3,51.372,11,2,54650,61.6,16.5,5,True,0,0,0,False,Boston,MAPC
830,B16232,3B0,0.6243,HWY   NASHUA ST,I  93 OFF RMP,CLO,DOT,42,21,48,71,3,42,11,2,54650,36.9,10.4,5,True,0,0,0,False,Boston,MAPC
831,B16281,3BF,1,I  93 SB,I  93 STB UPPR LVL,CLO,DOT,42,22,48,71,4,12,11,1,10,49.7,17.1,7,True,0,0,0,False,Boston,MAPC
832,B16281,3BG,0.9801,RR    BMRR & MBTA,I  93 SB BT 61-63,CLO,DOT,42,22,46.66439819,71,4,36.2928,11,1,10,49.7,8.8,7,True,0,0,0,False,Boston,MAPC
833,B16232,3BX,0,HWY   DEWEY SQ TUNNEL,I  93 NB DEAD RAMP,CLO,DOT,42,20,48,71,3,42,11,1,10,6.4,8.5,6,True,0,0,0,False,Boston,MAPC
834,B16232,3C2,0.9222,HWY   DEWEY SQ TUNNEL,I  93 SB OFF RAMP,DES,DOT,42,20,54,71,3,36,11,3,16500,6.4,7.3,6,True,0,0,0,False,Boston,MAPC
835,B16232,3C3,0.320000035,COMB  I 90 & AMTRAK/MBTA,I  93 ONRP NB @BDW,REM,DOT,42,20,49.04520035,71,3,35.8308,11,2,45000,218.5,10.3,5,True,0,0,0,False,Boston,MAPC
836,B16232,3C5,0.5169,HWY   CITY STREETS,I  93 SB OFF RAMP,DES,DOT,42,20,48,71,3,42,11,1,4700,9.1,8.5,6,True,0,0,0,False,Boston,MAPC
837,B16232,3C8,0.8233,HWY   DEWEY SQ TUNNEL,I  93 SB ON RAMP,DES,DOT,42,20,54,71,3,36,11,1,14040,14,7.3,6,True,0,0,0,False,Boston,MAPC
838,B16232,3C9,-1,OTHER I 93 SB OFR/RELIEF,OTHER REMOVED,REM,DOT,42,20,42,71,3,42,11,2,5008,67.1,9.1,5,True,0,0,0,False,Boston,MAPC
839,B16281,3CA,0.9948,HWY   MCNUTT BLV & RLIEF,I  93 SB BT18-23RP,CLO,DOT,42,22,18,71,3,60,11,1,10,149.7,8.8,6,True,0,0,0,False,Boston,MAPC
840,B16232,3CC,0.7401,HWY   DEWEY SQ TUNNEL,I  93 SB OFF RAMP,DES,DOT,42,20,54,71,3,36,11,1,10800,35.1,8.9,6,True,0,0,0,False,Boston,MAPC
841,B16232,3CF,0,HWY   CITY STS,I  93 NB OF RP@TUN,REM,DOT,42,21,39.51720047,71,3,13.8888,11,2,24000,42.1,10.5,7,True,0,0,0,False,Boston,MAPC
842,B16232,3CH,0,HWY   CITY STS,I  93 NB ON RP@TUN,REM,DOT,42,21,45.75239944,71,3,25.1748,11,2,26200,68.6,10.5,6,True,0,0,0,False,Boston,MAPC
843,B16281,3CJ,-1,OTHER I93 ON RMP/MBTA,OTHER REMOVED,REM,DOT,42,22,24,71,4,12,11,1,17800,99.1,8.8,6,True,0,0,0,False,Boston,MAPC
844,B16232,3CK,0,HWY   CITY STS,I  93 NB OFRMP@CSY,CLO,DOT,42,21,42,71,3,36,11,2,14500,80.2,10.5,6,True,0,0,0,False,Boston,MAPC
845,B16232,3CL,0.4846,COMB  CAUSEWAY ST & PKNG,I  93 NB OFF RAMP,CLO,DOT,42,21,48,71,3,36,11,2,27850,165.8,10.5,5,True,0,0,0,False,Boston,MAPC
846,B16232,3CM,0.4482,HWY   CITY ST & PARKING,I  93 NB OFF RAMP,CLO,DOT,42,21,48,71,3,36,11,2,27850,94.2,10.5,5,True,0,0,0,False,Boston,MAPC
847,B16232,3CN,0.6933,HWY   CITY STS & PARKING,I  93 SB OFRMP SD,REM,DOT,42,21,48,71,3,36,11,2,26800,64.6,10.5,5,True,0,0,0,False,Boston,MAPC
848,B16232,3CP,0.5056,OTHER PARKING,I  93 SB ON RAMP,CLO,DOT,42,21,48,71,3,36,11,2,26000,44.5,10.5,5,True,0,0,0,False,Boston,MAPC
849,B16232,3CR,0.6843,COMB  CITY STS & PARKING,I  93 SB RMP @ CSY,CLO,DOT,42,21,42,71,3,42,11,2,21000,110.9,10.5,6,True,0,0,0,False,Boston,MAPC
850,B16232,3CT,0.7277,HWY   CITY STS,I  93 SB OFRMP RF,CLO,DOT,42,21,30,71,3,24,11,2,31700,130.8,10.5,5,True,0,0,0,False,Boston,MAPC
851,B16232,3CU,0.708500645,OTHER PARKING,I  93 SB ONRMP@TUN,CLO,DOT,42,21,30,71,3,24,11,1,28500,88.1,10.5,6,True,0,0,0,False,Boston,MAPC
852,B16232,3CV,0.9768,HWY   HIGH ST,I  93 SB HIGHST RP,DES,DOT,42,21,6,71,3,12,11,1,40000,156.1,7.7,7,True,0,0,0,False,Boston,MAPC
853,B16232,3D0,0.7305,HWY   RAMP RD,I  93 SB OFRMP@NS,CLO,DOT,42,21,30,71,3,42,11,2,6750,150.9,10.5,6,True,0,0,0,False,Boston,MAPC
854,B16232,3D8,0.4781,HWY   DEWEY SQ TUNNEL,I  93 NB,DES,DOT,42,21,6.883200169,71,3,33.1524,11,3,102200,725.1,14.6,6,True,0,0,0,False,Boston,MAPC
855,B16232,3DA,0.5956,HWY   SURFACE RD,I  93 S ABUT-BT 60,CLO,DOT,42,21,9.576000214,71,3,29.0196,11,3,88000,165.8,13.8,5,True,0,0,0,False,Boston,MAPC
856,B16281,3DB,0.67269974,I  93 SB BT A3-9,I  93 NB BT A3-9,CLO,DOT,42,22,12.01799965,71,3,50.1912,11,3,128000,216.1,17.4,6,True,0,0,0,False,Boston,MAPC
857,B16232,3DF,0.4013,OTHER I 93 BT22-9/E BRKL,OTHER REMOVED,REM,DOT,42,20,39.74280167,71,3,42.4548,11,6,203730,64.1,27.4,5,True,0,0,0,False,Boston,MAPC
858,B16232,3DG,0.475,HWY   DEWEY SQ TUNNEL,I  93 SB,DES,DOT,42,21,7.426799774,71,3,33.7356,11,3,93800,725.1,14.6,6,True,0,0,0,False,Boston,MAPC
859,B16232,3DH,0.5909,HWY   SURFACE RD,I  93 BENT 60-56,CLO,DOT,42,21,24.66720009,71,3,5.9832,11,3,88000,83.8,27.6,5,True,0,0,0,False,Boston,MAPC
860,B16281,3DJ,0.6729,I  93 SB BT 9-13,I  93 NB BT 9-13,CLO,DOT,42,22,15.18239975,71,3,54.7344,11,3,128000,117,17.4,6,True,0,0,0,False,Boston,MAPC
861,B16232,3DK,0.577100889,OTHER I93/I 90&AMTK/MBTA,OTHER REMOVED,REM,DOT,42,20,47.91479874,71,3,39.1752,11,6,203730,202.1,27.4,4,True,0,0,0,False,Boston,MAPC
862,B16232,3DL,0.595699918,HWY   CITY STS,I  93 BENT 48-56,CLO,DOT,42,21,30.47400093,71,3,8.2944,11,3,88000,188.7,27.6,5,True,0,0,0,False,Boston,MAPC
863,B16281,3DM,0.8081,I  93 SB BT 13-17,I  93 NB BT 13-17,CLO,DOT,42,22,18.49440002,71,3,59.4144,11,4,127789,99.7,21,6,True,0,0,0,False,Boston,MAPC
864,B16232,3DP,0.5957,HWY   SURFACE RD,I  93 BENT 41-48,CLO,DOT,42,21,35.86320114,71,3,10.8432,11,3,88000,158.2,27.6,5,True,0,0,0,False,Boston,MAPC
865,B16281,3DQ,0.6784,I  93 SB BT 17-24,I  93 NB BT 17-24,CLO,DOT,42,22,22.54439926,71,4,7.086,11,3,70000,181.1,21,6,True,0,0,0,False,Boston,MAPC
866,B16232,3DT,0.5873,HWY   CITY STS,I  93 BENT 41-31,CLO,DOT,42,21,39.34080124,71,3,14.0328,11,6,176780,223.1,27.6,5,True,0,0,0,False,Boston,MAPC
867,B16232,3DV,0.4619,HWY   CITY STS & PARKING,I  93 BENT 23-31,CLO,DOT,42,21,44.31240082,71,3,23.2128,11,6,88000,226.8,27.6,5,True,0,0,0,False,Boston,MAPC
868,B16232,3DX,0.698,HWY   CITY STS,I  93 BENT 23-11,CLO,DOT,42,21,50.63759995,71,3,31.4316,11,6,88000,360,27.6,5,True,0,0,0,False,Boston,MAPC
869,B16232,3E0,0.7153,COMB  CAUSEWAY ST & PKNG,I  93 NB BNT 11-2,CLO,DOT,42,21,59.84640121,71,3,39.8016,11,3,81200,237.7,15.2,6,True,0,0,0,False,Boston,MAPC
870,B16232,3E2,0.4537,I  93 SB BENT A3-2,I  93 NB BNT A3-2,CLO,DOT,42,22,6.848400116,71,3,45.036,11,3,85000,249.9,14,4,True,0,0,0,False,Boston,MAPC
871,B16281,3E4,0,HWY   WATER ST & CANA RP,I  93 SB BT A3-9,CLO,DOT,42,22,11.62559986,71,3,50.9328,11,3,70000,216.1,17.4,6,True,0,0,0,False,Boston,MAPC
872,B16281,3E5,0.996,HWY   WATER ST & MCNUTT,I  93 SB BT 9-13,CLO,DOT,42,22,14.70720005,71,3,55.422,11,3,70000,117,25.6,6,True,0,0,0,False,Boston,MAPC
873,B16232,3E6,0.7155,COMB  CAUSEWAY ST & PKNG,I  93 SB  BENT 2-1,CLO,DOT,42,21,56.96640015,71,3,38.3148,11,3,85000,240.5,14.2,5,True,0,0,0,False,Boston,MAPC
874,B16281,3E7,0.979,COMB  MCNUTT BLVD & MBTA,I  93 SB BT 13-17,CLO,DOT,42,22,17.92560005,71,3,59.9472,11,3,128000,99.7,24.7,6,True,0,0,0,False,Boston,MAPC
875,B16232,3E8,0.441,WATER CHARLES RIVER,I  93 SB BENT A3-2,CLO,DOT,42,22,6.844799995,71,3,46.0476,11,3,85000,229.2,14,4,True,0,0,0,False,Boston,MAPC
876,B16281,3E9,0.9968,COMB  MCNUTT BLVD & MBTA,I  93 SB BT 17-24,CLO,DOT,42,22,21.96839905,71,4,7.6116,11,3,38000,181,22.3,6,True,0,0,0,False,Boston,MAPC
877,W29027,801,0.777777778,WATER SEAVERNS BROOK,I  95 /ST128,BRI,DOT,42,20,30,71,15,48,12,8,158150,3.7,0,N,True,0,0,0,False,Weston,MAPC
878,W38027,803,0.777777778,WATER BROOK,I  93,BRI,DOT,42,32,18,71,9,48,11,8,131500,3,0,N,True,0,0,0,False,Wilmington,MAPC
879,W43032,80H,0.777777778,WATER ABERJONA RIVER,I  95 /ST128,BRI,DOT,42,29,54,71,8,12,11,8,161200,5.5,0,N,True,0,0,0,False,Woburn,MAPC
880,W43033,80J,0.777777778,WATER SWEET WATER BROOK,I  93 /ST128,BRI,DOT,42,31,6,71,8,2.38742E-11,11,8,142000,4.6,0,N,True,0,0,0,False,Woburn,MAPC
881,L19010,80T,0.777777778,WATER SAUGUS RIVER,I  95 /ST128,BRI,DOT,42,30,42,71,2,12,11,8,115000,4.6,0,N,True,0,0,0,False,Lynnfield,MAPC
882,L19013,80V,0.777777778,WATER SAUGUS RIVER,I  95 /ST128&SE RP,BRI,DOT,42,31,0,71,5,30,16,2,15000,5.8,0,N,True,0,0,0,False,Lynnfield,MAPC
883,W01022,80W,0.777777778,WATER SAUGUS RIVER TRIB,I  95 /ST128,BRI,DOT,42,30,18,71,6,12,12,8,115000,4.6,0,N,True,0,0,0,False,Wakefield,MAPC
884,W13024,818,0.777777778,WATER ROSEMARY BROOK,I  95 /ST128,BRI,DOT,42,19,18,71,14,30,11,8,160310,3.7,0,N,True,0,0,0,False,Wellesley,MAPC
885,D05029,AGU,-1,ST135 HIGH & HARRIS STS,HWY   PROVDNCE HWY,DES,DOT,42,14,54.11999893,71,10,18.73,14,5,54400,108.2,25.7,7,True,0,0,0,False,Dedham,MAPC
886,B16232,3CQ,0,COMB  I93 SB OFF & PKING,I  93 NB ON RP,REM,DOT,42,21,48,71,3,36,11,2,37839,64.6,10.5,6,True,0,0,0,False,Boston,MAPC
887,W13020,86U,-1,OTHER W13020=N12054,OTHER 050497000101,DUM,DOT,0,0,0,0,0,0,,0,89900,0,22.9,?,True,0,0,0,False,Wellesley,MAPC
888,B16232,3BW,0,OTHER 1 93 NB RP/RELIEF,OTHER REMOVED,REM,DOT,42,21,48,71,3,36,11,2,10,23.8,11,6,True,0,0,0,False,Boston,MAPC
889,B16232,3CD,-1,OTHER I 93SB OR/ALBNY ST,OTHER REMOVED,REM,DOT,42,20,36,71,3,36,11,2,18920,80.8,9.1,5,True,0,0,0,False,Boston,MAPC
890,B16232,3CX,0.777777778,OTHER US 1 SB/WATER ST,OTHER REMOVED,REM,DOT,42,22,0,71,6,0,12,1,28852,157,7.3,7,True,0,0,0,False,Boston,MAPC
891,B16232,3CY,0.777777778,OTHER US 1 SB/US 1 NB,OTHER REMOVED,REM,DOT,42,22,0,71,6,0,12,2,34401,353.6,8.5,7,True,0,0,0,False,Boston,MAPC
892,M02016,8AF,-1,WATER BROOK,ST128 @ STA 92,BRI,DOT,0,0,0,0,0,0,12,4,0,3,0,,True,0,0,0,False,Manchester,MAPC
893,S05010,8C1,-1,WATER PENNEY BROOK,US  1 @ STA 68,BRI,DOT,42,26,30,71,15,30,14,0,0,3.4,0,N,True,0,0,0,False,Saugus,MAPC
894,S05011,8C2,-1,WATER BROOK,US  1 @ STA 200,BRI,DOT,42,28,48.88000107,71,1,17.72,14,0,0,4.2,0,N,True,0,0,0,False,Saugus,MAPC
895,D03011,8C7,-1,WATER CRANE BROOK,HWY   SYLVAN ST,CUL,MUN,0,0,0,0,0,0,11,0,0,0,0,?,True,0,0,0,False,Danvers,MAPC
896,D03036,8C8,-1,WATER CRANE BROOK,HWY   PURCHASE ST,CUL,MUN,0,0,0,0,0,0,17,0,0,0,0,?,True,0,0,0,False,Danvers,MAPC
897,D03037,8C9,-1,WATER CRANE BROOK,HWY   ASH ST,CUL,MUN,0,0,0,0,0,0,19,0,0,0,0,?,True,0,0,0,False,Danvers,MAPC
898,E11003,8CA,-1,WATER EBBEN CREEK,ST133 EASTERN AVE,CUL,MUN,0,0,0,0,0,0,16,0,0,1.8,0,?,True,0,0,0,False,Essex,MAPC
899,G05003,8CB,-1,WATER MILL RIVER,ST127 WASHNGTON ST,CUL,MUN,0,0,0,0,0,0,16,0,0,5.5,0,,True,0,0,0,False,Gloucester,MAPC
900,G05006,8CC,-1,WATER TIDEWATER,ST133 ESSEX AVE,CUL,MUN,0,0,0,0,0,0,17,0,0,4.3,0,?,True,0,0,0,False,Gloucester,MAPC
901,G05012,8CD,-1,WATER WALKERS CREEK,HWY   WALKER ST,CUL,MUN,0,0,0,0,0,0,19,0,0,3,0,?,True,0,0,0,False,Gloucester,MAPC
902,I01013,8CG,-1,WATER LABOR-IN-VAIN CRK,HWY   ARGILLA RD,CUL,MUN,0,0,0,0,0,0,16,0,0,13.7,0,?,True,0,0,0,False,Ipswich,MAPC
903,M02003,8CH,-1,WATER SAW MILL BROOK,HWY   NORWOOD AVE,CUL,MUN,0,0,0,0,0,0,19,0,0,4.6,0,?,True,0,0,0,False,Manchester,MAPC
904,M02005,8CJ,-1,WATER HEAD OF HARBOR,HWY   BEACH ST,CUL,MUN,0,0,0,0,0,0,11,0,0,4.3,0,?,True,0,0,0,False,Manchester,MAPC
905,M02012,8CK,-1,WATER WOLF TRAP BROOK,ST127 SUMMER ST,CUL,MUN,0,0,0,0,0,0,16,0,0,0,0,?,True,0,0,0,False,Manchester,MAPC
906,P03004,8CR,-1,WATER PROCTOR BROOK,US  1 @ STA 97,CUL,DOT,0,0,0,0,0,0,11,0,0,0.9,0,?,True,0,0,0,False,Peabody,MAPC
907,P03019,8CT,-1,WATER PROCTOR BROOK,ST128,CUL,DOT,0,0,0,0,0,0,11,0,0,0,0,?,True,0,0,0,False,Peabody,MAPC
908,P03003,8CU,-1,WATER NORRIS BROOK,HWY   RUSSELL ST,CUL,MUN,0,0,0,0,0,0,16,0,0,3,0,,True,0,0,0,False,Peabody,MAPC
909,P03005,8CV,-1,WATER NORTH RIVER,HWY   CALLER RD,CUL,MUN,0,0,0,0,0,0,19,0,0,4.9,0,?,True,0,0,0,False,Peabody,MAPC
910,R09002,8CW,-1,WATER CREEK,ST127 A/THATCHR RD,CUL,MUN,0,0,0,0,0,0,16,0,0,3,0,?,True,0,0,0,False,Rockport,MAPC
911,R09003,8CX,-1,WATER SAW MILL BROOK,ST127 A/THATCHR RD,CUL,MUN,0,0,0,0,0,0,16,0,0,4.9,0,,True,0,0,0,False,Rockport,MAPC
912,T06008,8CY,-1,WATER HOWLETT BROOK,US  1 @ STA221,CUL,DOT,0,0,0,0,0,0,14,0,0,2.4,0,?,True,0,0,0,False,Topsfield,MAPC
913,T06015,8D0,-1,WATER MILE BROOK,HWY   IPSWICH RD,CUL,MUN,0,0,0,0,0,0,16,0,0,0,0,?,True,0,0,0,False,Topsfield,MAPC
914,L19009,8D2,-1,WATER LYNN CANAL,I  95 /ST128,CUL,DOT,0,0,0,0,0,0,11,0,0,2.1,0,,True,0,0,0,False,Lynnfield,MAPC
915,L18018,8D4,-1,WATER BROOK,ST  1 A/@ STA 31,CUL,MUN,0,0,0,0,0,0,11,0,0,1.8,0,?,True,0,0,0,False,Lynn,MAPC
916,L18022,8D5,-1,WATER REVERE BROOK,HWY   BOSTON ST,CUL,MUN,0,0,0,0,0,0,11,0,0,0,0,?,True,0,0,0,False,Lynn,MAPC
917,S05032,8D6,-1,WATER BENNETTS POND BRK,US  1 @ STA 145,CUL,DOT,0,0,0,0,0,0,14,0,0,4.3,0,,True,0,0,0,False,Saugus,MAPC
918,S05006,8D7,-1,WATER TIDAL CREEK,HWY   BALLARD ST,CUL,MUN,0,0,0,0,0,0,14,0,0,7.3,0,?,True,0,0,0,False,Saugus,MAPC
919,S05012,8D8,-1,WATER SAUGUS RIVER TRIB,HWY   BRISTOL ST,CUL,MUN,0,0,0,0,0,0,19,0,0,2.1,0,?,True,0,0,0,False,Saugus,MAPC
920,S05013,8D9,-1,WATER SILVER BROOK,HWY   HIGHLAND AVE,CUL,MUN,0,0,0,0,0,0,11,0,0,3.7,0,?,True,0,0,0,False,Saugus,MAPC
921,S05019,8DA,-1,WATER SHUTE BROOK,HWY   HIGHLAND AVE,CUL,MUN,0,0,0,0,0,0,19,0,0,0,0,?,True,0,0,0,False,Saugus,MAPC
922,S05020,8DB,-1,WATER SHUTE BROOK,HWY   VINE ST,CUL,MUN,0,0,0,0,0,0,17,0,0,3.7,0,?,True,0,0,0,False,Saugus,MAPC
923,S05021,8DC,-1,WATER FISKE BROOK,HWY   PUTNAM ST,CUL,MUN,0,0,0,0,0,0,11,0,0,0,0,?,True,0,0,0,False,Saugus,MAPC
924,B21050,8K9,1,WATER TOWN BROOK,I  93 SE ON RAMP,BRI,DOT,42,13,0,71,1,48,12,1,12800,4.6,20.9,N,True,0,0,0,False,Braintree,MAPC
925,B21052,8KA,1,WATER TOWN BROOK,I  93 @ ST 37,BRI,DOT,42,13,0,71,1,54,12,10,190000,4.6,64.5,N,True,0,0,0,False,Braintree,MAPC
926,B21053,8KB,1,WATER TOWN BROOK,I  93 NW ON RAMP,BRI,DOT,42,11,18,71,1,54,16,3,46400,4.6,29.9,N,True,0,0,0,False,Braintree,MAPC
927,B21055,8KC,0.777777778,WATER GREAT CEDAR SWAMP,I  93 /US1,BRI,DOT,42,13,0,71,2,36,11,8,14000,4.3,45.7,N,True,0,0,0,False,Braintree,MAPC
928,C02032,8KK,1,WATER PECUNIT BROOK,I  95,BRI,DOT,42,11,42,71,9,6,11,8,105700,2.4,27.4,N,True,0,0,0,False,Canton,MAPC
929,C02038,8KL,0.888888889,WATER PONKAPOAG BROOK,I  95,BRI,DOT,42,12,18,71,8,30,11,10,70000,2.4,30.5,N,True,0,0,0,False,Canton,MAPC
930,R01010,8KY,1,WATER BLUE HILL RIVER,I  93 NB/US1NB,BRI,DOT,0,0,0,0,0,0,11,4,175000,4,0,N,True,0,0,0,False,Randolph,MAPC
931,W31017,8L1,-1,WATER BROOK,US  1 PROVDNCE HWY,BRI,DOT,0,0,0,0,0,0,14,4,0,3,0,N,True,0,0,0,False,Westwood,MAPC
932,W32031,8L4,1,WATER SWAMP RIVER,US  3 SB,BRI,DOT,0,0,0,0,0,0,12,3,93200,5.5,17.6,N,True,0,0,0,False,Weymouth,MAPC
933,W32032,8L5,1,WATER SWAMP RIVER,US  3 NB,BRI,DOT,0,0,0,0,0,0,12,2,79900,5.6,23.8,N,True,0,0,0,False,Weymouth,MAPC
934,M25022,8PQ,-1,WATER MDC SEWER,I  93 /US1/ST3,BRI,DOT,0,0,0,0,0,0,11,6,0,1.8,0,N,True,0,0,0,False,Milton,MAPC
935,M25030,8PU,1,WATER BLUE HILL RIVER,I  93 /US1,BRI,DOT,0,0,0,0,0,0,11,4,175000,4,0,N,True,0,0,0,False,Milton,MAPC
936,M12040,8PW,-1,WATER TWO PENNY BRK,I  93,BRI,DOT,0,0,0,0,0,0,11,8,0,4.3,0,,True,0,0,0,False,Medford,MAPC
937,M12042,8PY,-1,WATER WINTER BROOK,I  93,BRI,DOT,0,0,0,0,0,0,11,8,0,4.9,0,,True,0,0,0,False,Medford,MAPC
938,B16254,8QM,-1,WATER DAVENPORT CREEK,I  93 /US1/ST3,BRI,DOT,0,0,0,0,0,0,11,0,0,3.7,0,N,True,0,0,0,False,Boston,MAPC
939,B16550,90N,-1,WATER BOSTON HARBOR,I  90 EB TED WLLMS,TNL,DOT,42,20,55.00999832,71,1,58.35,11,2,98300,1171.4,0,?,True,0,0,0,False,Boston,MAPC
940,S09004,40R,0.6795,OTHER REPLACED BY ACY,OTHER REMOVED,REM,DOT,42,7,29.71199989,71,11,4.0812,14,2,22000,46.6,13.8,5,True,0,0,0,False,Sharon,MAPC
941,M07002,47H,1,OTHER REPLACED BY AMB,OTHER REMOVED,REM,DOT,42,9,39.54959869,70,44,34.6308,06,4,15700,83.8,14.7,0,True,0,0,0,False,Marshfield,MAPC
942,F06024,95K,0.777777778,WATER COCASSET RIVER,I 495 NB,BRI,DOT,0,0,0,0,0,0,11,3,32698,2.8,0,N,True,0,0,0,False,Foxborough,MAPC
943,N25024,96B,0.777777778,WATER PLANTINGFIELD BRK,US  1 PROVDNCE HWY,BRI,DOT,42,12,17,71,11,11,14,4,49000,3.3,0,N,True,0,0,0,False,Norwood,MAPC
