OBJECTID,AllBridges_2013April_BDEPT,AllBridges_2013April_BIN,AllBridges_2013April_FHWA_Record,AllBridges_2013April_Health_Index,AllBridges_2013April_Item___6A,AllBridges_2013April_Item___7,AllBridges_2013April_Item___8_Bridge_Cat,AllBridges_2013April_Item___8_Owner,AllBridges_2013April_Item__16A,AllBridges_2013April_Item__16B,AllBridges_2013April_Item__16C,AllBridges_2013April_Item__17A,AllBridges_2013April_Item__17B,AllBridges_2013April_Item__17C,AllBridges_2013April_Item__26,AllBridges_2013April_Item__28A,AllBridges_2013April_Item__29,AllBridges_2013April_Item__30,AllBridges_2013April_Item__32,AllBridges_2013April_Item__34,AllBridges_2013April_Item__49,AllBridges_2013April_Item__52,AllBridges_2013April_Item__58,AllBridges_2013April_Item_104,AllBridges_2013April_Posting_2_Axle,AllBridges_2013April_Posting_3_Axle,AllBridges_2013April_Posting_5_Axle,AllBridges_2013April_Struct_Def,AllBridges_2013April_Town_Name,AllBridges_2013April_RPA
883,H25016,27F,True,0.9972,WATER ASSABET RIVER,I 495 NB,NBI,DOT,42,22,7.2696,71,35,43.566,11,3,50000,2011,15.2,25,25.9,17.1,5,True,0,0,0,False,Hudson,MAPC
884,H25016,27G,True,0.8043,WATER ASSABET RIVER,I 495 SB,NBI,DOT,42,22,6.8556,71,35,44.3472,11,3,50000,2011,15.2,22,25.3,17.1,5,True,0,0,0,False,Hudson,MAPC
885,H25017,27H,True,0.9509,HWY   RIVER RD,I 495 NB,NBI,DOT,42,22,17.943,71,35,45.7872,11,3,48000,2013,15.2,33,40.8,17.1,6,True,0,0,0,False,Hudson,MAPC
886,H25017,27J,True,0.7547,HWY   RIVER RD,I 495 SB,NBI,DOT,42,22,15.7116,71,35,48.1446,11,3,49726,2013,15.2,32,43,17.1,6,True,0,0,0,False,Hudson,MAPC
887,H26003,AMM,True,1,WATER TIDAL INLET,HWY   FITZPTRCK WY,NBI,MUN,42,18,25.0632,70,53,28.4928,16,2,9100,2011,9.2,0,16,11.4,9,False,0,0,0,False,Hull,MAPC
888,I01001,2R6,True,0.7951,WATER IPSWICH RIVER,HWY   GREEN ST,NBI,MUN,42,40,46.8516,70,49,54.4332,19,2,3000,2011,9.8,0,31.1,10.9,N,False,0,0,0,False,Ipswich,MAPC
889,I01002,2PQ,True,0.7554,WATER IPSWICH RIVER,ST  1 A/S MAIN ST,NBI,MUN,42,40,44.022,70,50,16.9152,14,2,26800,2011,8.8,0,21.9,11.2,N,False,0,0,0,False,Ipswich,MAPC
890,I01003,2R7,True,0.6689,WATER LABOR-IN-VAIN CRK,HWY   LAB-IN-VA RD,NBI,MUN,42,40,54.408,70,48,49.8744,19,2,1035,2012,5.5,0,49.7,6.2,7,False,0,0,0,False,Ipswich,MAPC
891,I01005,2PM,True,0.9732,WATER IPSWICH RIVER,HWY   COUNTY RD,NBI,MUN,42,40,43.4064,70,50,8.07,16,2,4650,2012,7.6,0,7.9,10.4,N,False,0,0,0,False,Ipswich,MAPC
892,I01005,2PN,True,0.6576,WATER IPSWICH RIVER,HWY   COUNTY RD,NBI,MUN,42,40,43.3884,70,50,8.0736,16,2,4650,2012,7.9,0,20.7,10,N,False,0,0,0,False,Ipswich,MAPC
893,I01007,32B,True,0.9242,RR    MBTA,ST  1 A/HIGH ST,634,DOT,42,41,16.728,70,50,52.1916,14,2,24000,2011,12.2,57,64,14.6,5,False,0,0,0,False,Ipswich,MAPC
894,I01008,32A,True,0.971,RR    MBTA,HWY   WALDNGFLD RD,634,DOT,42,39,23.9148,70,51,3.4164,19,2,1600,2011,6.7,15,9.8,7.3,7,False,6,12,18,False,Ipswich,MAPC
895,I01010,2TR,True,0.8285,WATER MILES RIVER,ST  1 A/COUNTY RD,NBI,DOT,42,39,30.2724,70,50,37.59,14,2,14870,2012,12.2,55,16.8,16.6,6,False,0,0,0,False,Ipswich,MAPC
896,I01011,2PP,True,0.9419,WATER FOX CREEK CANAL,HWY   ARGILLA RD,NBI,MUN,42,40,33.5748,70,47,9.3912,7,2,1700,2011,7.9,0,11.3,10.5,7,False,0,0,0,False,Ipswich,MAPC
897,L10001,2N1,True,0.9274,OTHER MINUTEMAN BIKE PTH,ST  2 A/MAPLE ST,634,DOT,42,26,7.7712,71,12,33.21,16,2,11500,2011,8.5,2,16.5,11.1,7,False,0,0,0,False,Lexington,MAPC
898,L10009,2E1,True,0.6519,I  95 /ST128,ST  2 WB,NBI,DOT,42,25,40.422,71,15,32.8104,12,3,39400,2009,15.8,45,99.7,18.3,4,True,0,0,0,True,Lexington,MAPC
899,L10009,2E2,True,0.7248,I  95 /ST128,ST  2 EB,NBI,DOT,42,25,40.422,71,15,32.8104,12,3,45800,2009,15.8,45,99.7,18.3,5,True,0,0,0,False,Lexington,MAPC
900,L10010,2JX,True,0.7069,I  95 /ST128,ST  2 A/MARRETT RD,NBI,DOT,42,26,34.6668,71,15,27.6516,16,4,23000,2011,21.9,6,81.4,26.8,4,False,0,0,0,True,Lexington,MAPC
901,L10011,2EY,True,0.5668,HWY   LINCOLN ST,I  95 /ST128,NBI,DOT,42,26,8.0808,71,15,35.8956,11,8,183000,2011,37.2,11,41.8,43,5,True,0,0,0,False,Lexington,MAPC
902,L10012,2LC,True,0.5338,I  95 /ST128,HWY   MASS AVE,NBI,DOT,42,26,48.354,71,15,22.3056,16,2,11200,2012,9.8,27,75.3,12.4,5,False,0,0,0,False,Lexington,MAPC
903,L10014,2KB,True,0.6728,I  95 /ST128,ST  4 BEDFORD ST,NBI,DOT,42,28,13.0656,71,14,44.4516,14,4,51200,2012,21.9,32,71,27,5,False,0,0,0,False,Lexington,MAPC
904,L10015,2LW,True,0.6903,I  95 /ST128,HWY   GROVE ST,NBI,DOT,42,28,23.61,71,14,19.1112,16,2,9400,2011,9.8,32,74.7,13.7,6,False,0,0,0,True,Lexington,MAPC
905,L10016,2BJ,True,0.9688,WATER KILN BROOK,HWY   HARTWELL AVE,NBI,MUN,42,28,7.1472,71,15,39.8304,14,2,25000,2011,12.2,0,17.7,13.9,6,False,0,0,0,False,Lexington,MAPC
906,L10017,2LX,True,0.7678,ST  2,HWY   SPRING ST,NBI,DOT,42,25,26.2524,71,15,5.0508,16,2,15400,2011,12.2,16,68,15,7,False,0,0,0,False,Lexington,MAPC
907,L10018,2DY,True,0.7724,HWY   WALTHAM ST,ST  2 EB,NBI,DOT,42,25,18.1416,71,13,56.0712,12,3,80000,2011,15.8,3,43.9,21.4,8,True,0,0,0,False,Lexington,MAPC
908,L10018,2E0,True,0.8153,HWY   WALTHAM ST,ST  2 WB,NBI,DOT,42,25,18.1416,71,13,56.0712,12,3,80000,2011,15.8,3,43.9,21.4,7,True,0,0,0,False,Lexington,MAPC
909,L10019,2DW,True,0.5653,HWY   PLEASANT ST,ST  2 WB,NBI,DOT,42,25,5.7288,71,12,55.53,12,3,38000,2011,15.2,41,50,20.3,6,True,0,0,0,False,Lexington,MAPC
910,L10019,2DX,True,0.5813,HWY   PLEASANT ST,ST  2 EB,NBI,DOT,42,25,5.7288,71,12,55.53,12,3,39600,2011,15.2,41,50,20.3,7,True,0,0,0,False,Lexington,MAPC
911,L10020,2KA,True,0.6859,ST  2,HWY   WATERTOWN ST,NBI,DOT,42,25,2.5284,71,12,19.764,16,2,16900,2012,13.4,30,64.6,16.3,5,False,0,0,0,False,Lexington,MAPC
912,L12002,2N2,True,0.6812,RR    MBTA/BMRR,ST126 CONCORD RD,634,DOT,42,25,40.368,71,20,12.768,14,2,6900,2013,9.1,51,54.6,12.1,4,False,0,0,0,True,Lincoln,MAPC
913,L13001,AMD,True,1,RR    BMRR,ST119 GREAT RD,634,DOT,42,34,3.0756,71,30,35.3448,14,2,17000,2011,13.4,15,45.2,16,6,False,0,0,0,False,Littleton,MAPC
914,L13008,26W,True,0.9473,WATER BEAVER BROOK,ST119 GREAT RD,NBI,DOT,42,33,13,71,28,59,14,2,23800,2012,7.3,0,7.9,8.5,6,False,17,23,36,False,Littleton,MAPC
915,L13011,26N,True,0.9855,RR    MBTA/BMRR,ST  2 A/ST110/AYER,NBI,DOT,42,33,4.2222,71,31,42.402,14,2,6000,2012,14.6,37,28,17.4,7,False,0,0,0,False,Littleton,MAPC
916,L13012,B1J,True,0.9931,WATER BEAVER BROOK,HWY   MILL RD,NBI,MUN,42,32,7.3242,71,29,40.7106,19,2,750,2012,6.5,0,7.7,9,N,False,0,0,0,False,Littleton,MAPC
917,L13015,296,True,0.9614,ST  2,HWY   WHITCOMB AVE,NBI,DOT,42,31,37.434,71,31,18.8976,19,2,400,2012,10.4,8,30.8,13.3,6,False,0,0,0,False,Littleton,MAPC
918,L13016,8LY,True,0.9905,ST  2,HWY   TAYLOR ST,NBI,DOT,42,31,22.0116,71,30,45.036,16,2,20000,2012,15.5,40,54.61,23.22,8,False,0,0,0,False,Littleton,MAPC
919,L13017,27D,True,0.659,HWY   FOSTER ST,ST  2,NBI,DOT,42,31,6.819,71,30,12.2508,12,4,40000,2012,24.4,13,16.2,27.8,7,True,0,0,0,False,Littleton,MAPC
920,L13018,27C,True,0.9656,RR    MBTA/BMRR,ST  2,NBI,DOT,42,31,4.0542,71,30,6.1308,12,4,42000,2012,23.2,38,53,27,7,True,0,0,0,False,Littleton,MAPC
921,L13021,28Y,True,0.6706,I 495,HWY   TAYLOR ST,NBI,DOT,42,31,4.098,71,30,41.4426,17,2,3000,2012,13.4,36,108,15.3,4,False,20,25,40,False,Littleton,MAPC
922,L13022,27K,True,0.5917,ST  2,I 495 NB,NBI,DOT,42,31,14.4258,71,30,29.07,11,4,75000,2012,15.8,3,50.9,18.3,3,True,0,0,0,True,Littleton,MAPC
923,L13022,27L,True,0.4931,ST  2,I 495 SB,NBI,DOT,42,31,15.204,71,30,30.7614,11,4,75000,2012,15.8,3,50.9,18.3,4,True,0,0,0,True,Littleton,MAPC
924,L13023,27M,True,0.7585,RR    MBTA/BMRR,I 495 NB,NBI,DOT,42,31,27.7572,71,30,17.8338,11,4,55000,2012,15.8,40,54.9,18.3,5,True,0,0,0,False,Littleton,MAPC
925,L13023,27N,True,0.6855,RR    MBTA/BMRR,I 495 SB,NBI,DOT,42,31,29.5284,71,30,18.8274,11,4,55000,2013,15.2,40,54.9,17.4,5,True,0,0,0,True,Littleton,MAPC
926,L13024,28W,True,0.5087,I 495,HWY   HARWOOD AVE,NBI,DOT,42,31,53.5146,71,29,58.4916,17,2,1300,2012,9.8,3,85.6,12.9,6,False,0,0,0,False,Littleton,MAPC
927,L13025,1UW,True,0.6704,WATER MILL POND,I 495,NBI,DOT,42,32,5.0604,71,29,49.2144,11,6,100000,2012,29.3,6,10.7,0,N,True,0,0,0,False,Littleton,MAPC
928,L13027,27P,True,0.9993,WATER BEAVER BROOK,I 495 NB,NBI,DOT,42,32,34.8318,71,29,22.455,11,3,50000,2012,15.2,27,14.9,19.5,N,True,0,0,0,False,Littleton,MAPC
929,L13027,27Q,True,0.9425,WATER BEAVER BROOK,I 495 SB,NBI,DOT,42,32,36.2724,71,29,13,11,3,50000,2012,15.2,27,14.9,19.5,N,True,0,0,0,False,Littleton,MAPC
930,L13028,297,True,0.7276,I 495,HWY   RUSSELL ST,NBI,DOT,42,32,43.87,71,29,11.9688,19,2,400,2012,9.8,14,84.1,13,7,False,0,0,0,False,Littleton,MAPC
931,L13030,26V,True,0.8814,I 495,ST119 GREAT RD,NBI,DOT,42,32,57.6708,71,28,41.6136,14,2,16000,2012,13.4,28,95.1,16.8,4,False,0,0,0,False,Littleton,MAPC
932,L18009,333,True,0.8452,RR    MBTA/BMRR,HWY   GREEN ST,634,DOT,42,27,57.7872,70,56,21.6384,19,2,2570,2012,10.4,12,19.8,16.1,7,False,0,0,0,False,Lynn,MAPC
933,L18010,334,True,0.8437,RR    MBTA/BMRR,HWY   CHESTNUT ST,634,DOT,42,28,2.6868,70,56,11.2272,14,2,5000,2012,10.4,4,19.5,16.1,7,False,0,0,0,False,Lynn,MAPC
934,L18011,335,True,0.8447,RR    MBTA/BMRR,HWY   FAYETTE ST,634,DOT,42,28,4.9476,70,56,6.396,17,2,2571,2012,10.4,6,19.8,16.1,7,False,0,0,0,False,Lynn,MAPC
935,L18015,4D7,True,0.6006,WATER SAUGUS RIVER,ST  1 A/LYNNWAY,NBI,DOT,42,26,36.9168,70,58,1.1172,14,4,43400,2010,18.3,0,387.7,21.9,5,False,0,0,0,False,Lynn,MAPC
936,L18016,39J,True,0.5188,WATER SAUGUS RIVER,ST107 WESTERN AVE,NBI,DOT,42,27,2.25,70,58,48.4716,14,4,22600,2010,15.5,0,64,18.3,5,True,20,25,40,True,Lynn,MAPC
937,L18017,8FP,True,1,WATER SAUGUS RIVER,HWY   BOSTON ST,NBI,MUN,42,27,34.69,70,59,21.84,16,2,9950,2011,12,12,14.3,18,8,False,0,0,0,False,Lynn,MAPC
938,L18019,31A,True,0.994,WATER GLENMERE LAKE,ST107 WESTERN AVE,NBI,DOT,42,29,9.2868,70,56,28.104,14,2,46900,2010,12.2,0,158.8,15.2,7,True,0,0,0,False,Lynn,MAPC
939,L19004,2W4,True,0.9008,HWY   WALNUT ST,I  95 NB/ST128 NB,NBI,DOT,42,30,49.9932,71,1,45.2568,11,3,80850,2011,18.9,15,17.7,20.5,N,True,0,0,0,False,Lynnfield,MAPC
940,L19004,2W5,True,0.9131,HWY   WALNUT ST,I  95 SB/ST128 SB,NBI,DOT,42,30,50.652,71,1,45.6204,16,4,80850,2011,18.9,15,17.7,20.5,N,True,0,0,0,False,Lynnfield,MAPC
941,L19006,2TK,True,0.9901,I  95 /ST128,US  1 NEWBRPRT TPK,NBI,DOT,42,30,59.2452,71,0,6.7428,14,8,100000,2011,23.5,32,81.7,41.5,4,True,0,0,0,True,Lynnfield,MAPC
942,L19007,2W6,True,0.9495,HWY   SUMMER ST,I  95 NB/ST128 NB,NBI,DOT,42,30,56.6208,71,0,49.374,11,5,82500,2011,18.9,20,18.3,20.5,N,True,0,0,0,False,Lynnfield,MAPC
943,L19007,2W7,True,0.9449,HWY   SUMMER ST,I  95 SB/ST128 SB,NBI,DOT,42,30,57.2724,71,0,49.7844,11,5,82500,2011,18.9,20,18.3,20.5,N,True,0,0,0,False,Lynnfield,MAPC
944,L19008,2W3,True,0.9559,WATER SAUGUS RIVER,I  95 /ST128,NBI,DOT,42,30,46.8432,71,2,15.684,16,6,135000,2011,42.7,20,11,41.5,N,True,0,0,0,False,Lynnfield,MAPC
945,L19011,2FD,True,0.9803,HWY   MAIN ST,I  95 /ST128,NBI,DOT,42,31,33.24,71,3,59.9292,11,8,126000,2010,40.2,24,15.2,54.4,N,True,0,0,0,False,Lynnfield,MAPC
946,L19014,31B,True,0.9651,US  1 NEWBURYPORT TNPK,ST129 SALEM ST,NBI,DOT,42,30,50.868,71,0,14.8788,16,2,38700,2012,13.4,43,22.3,48.7,5,False,0,0,0,False,Lynnfield,MAPC
947,M01005,4UT,True,0.9819,COMB  MBTA/BMRR & ORANGE,HWY   MOUNTAIN AVE,NBI,MBT,42,25,47.3016,71,4,24.4308,17,2,3000,1997,9.1,30,29,10.4,7,False,0,0,0,False,Malden,MAPC
948,M01006,4UR,True,0.777777778,COMB  MBTA/BMRR & ORANGE,HWY   CLIFTON ST,NBI,MBT,42,25,55.2936,71,4,21.1296,17,2,3000,1997,10.1,15,18.6,15.5,7,False,6,6,6,False,Malden,MAPC
949,M01007,4EC,True,0.9616,WATER MALDEN RIVER,HWY   MEDFORD ST,NBI,DOT,42,25,4.1988,71,4,25.4244,16,4,12000,2011,14,4,39.6,19.1,7,False,0,0,0,False,Malden,MAPC
950,M01008,3AF,True,0.9918,HWY   LYNN ST,US  1,NBI,DOT,42,26,11.6448,71,1,17.4648,12,4,91400,2010,19.8,0,20.4,24,7,True,0,0,0,False,Malden,MAPC
951,M01015,3EU,True,0.6691,RR    MBTA/BMRR,HWY   WINTER ST,NBI,DOT,42,26,6.846,71,4,17.6988,16,4,5900,2012,14.6,5,19.2,19.6,7,False,0,0,0,False,Malden,MAPC
952,M01016,38X,True,0.803499927,HWY   DARTMOUTH ST,HWY   FLORENCE ST,NBI,MUN,42,25,42.4488,71,4,7.5864,17,4,5000,2012,16.5,0,29.9,23.4,7,False,0,0,0,False,Malden,MAPC
953,M02006,32G,True,0.9845,RR    MBTA,HWY   HARBOR ST,634,DOT,42,33,58.6908,70,47,2.1588,19,2,340,2012,11.3,15,12.2,10.6,7,False,14,18,23,False,Manchester,MAPC
954,M02014,2UC,True,0.7471,HWY   PINE ST,ST128 NB,NBI,DOT,42,35,24.1584,70,47,38.5908,12,2,42000,2010,13.4,60,26.5,13.4,7,True,0,0,0,False,Manchester,MAPC
955,M02014,2UD,True,0.747,HWY   PINE ST,ST128 SB,NBI,DOT,42,35,24.1584,70,47,38.5908,12,2,42000,2010,13.4,24,26.5,13.4,7,True,0,0,0,False,Manchester,MAPC
956,M02015,31D,True,0.8008,ST128,HWY   SCHOOL ST,NBI,DOT,42,35,23.586,70,45,56.0664,16,2,7700,2012,12.2,7,19.5,14.9,6,False,0,0,0,False,Manchester,MAPC
957,M04001,2Q6,True,0.7132,RR    BMRR (ABANDONED),HWY   VILLAGE ST,NBI,MUN,42,30,1.152,70,51,48.3012,16,2,5300,2012,14.6,38,16.8,13.1,6,False,12,14,21,False,Marblehead,MAPC
958,M06003,A4V,True,1,WATER ASSABET RIVER,HWY   ROBIN HLL ST,NBI,MUN,42,20,48.29,71,36,54.33,17,2,2600,2012,8,10,22.85,10.543,8,False,0,0,0,False,Marlborough,MAPC
959,M06004,B1L,True,1,WATER ASSABET RIVER,HWY   BOUNDARY ST,NBI,MUN,42,20,29.6478,71,36,58.4208,17,2,4400,2012,8,9,19.25,10.415,8,False,0,0,0,False,Marlborough,MAPC
960,M06006,1K9,True,1,WATER MILLHAM BROOK,HWY   MILLHAM ST,NBI,MUN,42,20,25.9584,71,36,23.763,17,2,650,2013,7.6,45,9.1,0,N,False,0,0,0,False,Marlborough,MAPC
961,M06007,281,True,0.9653,HWY   DONALD LYNCH BLVD,I 495 NB,NBI,DOT,42,22,1.613,71,35,36.8844,11,3,50000,2013,15.2,37,42.2,17.1,6,True,0,0,0,False,Marlborough,MAPC
962,M06007,282,True,0.9708,HWY   DONALD LYNCH BLVD,I 495 SB,NBI,DOT,42,21,59.1,71,35,38.43,11,3,50000,2013,15.2,37,38.3,17.1,6,True,0,0,0,False,Marlborough,MAPC
963,M06008,217,True,0.9167,I 495,HWY   FOREST ST,NBI,DOT,42,19,58.0908,71,34,33.7008,17,2,3000,2011,12.2,6,76.2,15.2,6,False,0,0,0,False,Marlborough,MAPC
964,M06009,1L4,True,0.9096,I 495,US 20 EB/BSTN PST,NBI,DOT,42,20,27.8442,71,34,31.1772,14,3,36400,2012,11,0,86.9,15,6,True,0,0,0,False,Marlborough,MAPC
965,M06009,1L5,True,0.6625,I 495,US 20 WB/BSTN PST,NBI,DOT,42,20,28.3092,71,34,30.9144,14,3,36400,2012,11,0,86.9,15,5,True,0,0,0,False,Marlborough,MAPC
966,M06010,298,True,0.9625,I 495 SB,HWY   ELM ST,NBI,DOT,42,20,50.247,71,34,33.2436,17,2,10400,2013,12.2,5,23.9,15.2,5,False,0,0,0,False,Marlborough,MAPC
967,M06010,299,True,0.7575,I 495 NB,HWY   ELM ST,NBI,DOT,42,20,50.568,71,34,31.098,17,2,10400,2013,12.2,5,23.9,15.2,6,False,0,0,0,False,Marlborough,MAPC
968,M06012,27Y,True,0.8659,HWY   BERLIN RD,I 495 NB,NBI,DOT,42,21,32.2704,71,35,8.2458,11,3,45000,2013,15.2,45,44.2,17.1,6,True,0,0,0,False,Marlborough,MAPC
969,M06012,280,True,0.7791,HWY   BERLIN RD,I 495 SB,NBI,DOT,42,21,32.0688,71,35,11.4396,11,3,45000,2013,15.2,45,44.2,17.1,6,True,0,0,0,False,Marlborough,MAPC
970,M06014,1TU,True,0.9741,WATER ASSABET RIVER,I 290,NBI,DOT,42,21,8.4924,71,36,52.2108,11,6,72627,2011,58.8,0,9.1,0,N,True,0,0,0,False,Marlborough,MAPC
971,M06015,1TV,True,0.7768,HWY   BIGELOW ST,I 290 EB,NBI,DOT,42,21,40.0356,71,35,50.1936,11,3,40000,2011,15.5,0,23.5,17.1,6,True,0,0,0,False,Marlborough,MAPC
972,M06015,1TW,True,0.7845,HWY   BIGELOW ST,I 290 WB,NBI,DOT,42,21,40.5972,71,35,50.7804,11,3,40000,2011,15.5,0,23.5,17.1,7,True,0,0,0,False,Marlborough,MAPC
973,M06016,1TX,True,0.9952,I 495,I 290 EB,NBI,DOT,42,21,46.638,71,35,26.7072,12,3,40000,2011,16.5,17,82.9,17.8,6,True,0,0,0,False,Marlborough,MAPC
974,M06016,1TY,True,0.7268,I 495,I 290 WB,NBI,DOT,42,21,47.2176,71,35,27.3012,12,3,72000,2011,16.5,17,82.9,17.8,6,True,0,0,0,False,Marlborough,MAPC
975,M06018,28V,True,0.9598,HWY   PLEASANT ST,HWY   85 CONNECTOR,NBI,DOT,42,22,9.9048,71,34,34.4706,14,2,26200,2013,13.4,5,27.7,14.4,7,False,0,0,0,False,Marlborough,MAPC
976,M06019,27E,True,0.7396,HWY   85 CONNECTOR,I 290 RAMP H,NBI,DOT,42,21,51.48,71,35,10.7118,12,2,30000,2013,9.1,23,26.5,10.1,5,True,0,0,0,False,Marlborough,MAPC
977,M06021,AM0,True,0.9988,I 495 & RAMP B,I 495 OFF RAMP D,NBI,DOT,42,19,20,71,34,19,17,1,10000,2011,6.7,99,220.1,7.8,7,True,0,0,0,False,Marlborough,MAPC
978,M06022,AM2,True,0.9985,I 495 & RAMP D,I 495 RAMP E,NBI,DOT,42,19,14,71,34,16,17,1,10000,2011,6.7,99,175.9,7.8,7,True,0,0,0,False,Marlborough,MAPC
979,M06023,AX4,True,0.8643,WATER ASSABET RIVER,HWY   DONALD LYNCH,NBI,MUN,42,21,11.4696,71,36,56.5122,19,4,30000,2012,14.6,0,19.5,16.4,6,False,0,0,0,False,Marlborough,MAPC
980,M07001,43T,True,1,WATER NORTH RIVER,HWY   UNION ST,NBI,MUN,42,9,18.9576,70,46,35.5584,17,2,5600,2011,8.53,0,33.866,10.915,9,False,0,0,0,False,Marshfield,MAPC
981,M07002,AMB,True,0.9705,WATER NORTH RIVER,ST  3 A/MAIN ST,NBI,DOT,42,9,41,70,44,32,14,2,18000,2012,13.5,0,169,16.25,9,True,0,0,0,False,Marshfield,MAPC
982,M07003,AQD,True,1,WATER SOUTH RIVER,HWY   SEA ST,NBI,MUN,42,8,15.07,70,41,37.31,19,2,3900,2013,10,0,127.2,14.8,9,False,0,0,0,False,Marshfield,MAPC
983,M07004,47J,True,0.8647,WATER SOUTH RIVER,ST  3 A/MAIN ST,NBI,DOT,42,5,39.5772,70,43,6.9132,14,2,29900,2011,9.1,14,9.8,12.9,5,True,17,23,36,False,Marshfield,MAPC
984,M07006,43U,True,0.9694,WATER CUT RIVER,HWY   CANAL ST,NBI,MUN,42,4,16.932,70,39,9.4464,17,2,6700,2011,7.3,32,12.5,9.1,6,False,7,11,18,False,Marshfield,MAPC
985,M07007,43V,True,0.791,WATER CUT RIVER,HWY   BEACH ST,NBI,MUN,42,4,43.4604,70,38,57.3828,19,2,6300,2011,9.1,10,18.6,12.1,4,False,20,26,40,True,Marshfield,MAPC
986,M07019,B30,True,1,WATER SOUTH RIVER,HWY   JULIAN ST,NBI,MUN,42,7,52.84,70,41,17.42,19,2,3400,2010,9,0,62.15,11.915,9,False,0,0,0,False,Marshfield,MAPC
987,M07021,43W,True,0.7997,WATER GREEN HARBOR RIVER,HWY   JOS DRIEBEEK,NBI,MUN,42,5,6,70,38,48,19,2,3500,2011,7.6,0,54.9,7.5,5,False,0,0,0,False,Marshfield,MAPC
988,M10001,APJ,True,1,WATER ASSABET RIVER,HWY   WHITE PND RD,NBI,MUN,42,25,23.4084,71,28,28.992,19,2,130,2012,9.8,0,30.9,9.8,8,False,0,0,0,False,Maynard,MAPC
989,M10002,28M,True,0.8934,WATER ASSABET RIVER,ST117 GREAT RD,NBI,DOT,42,25,42.3582,71,28,6.9594,14,2,15000,2012,13.1,0,18.3,15.6,N,False,0,0,0,False,Maynard,MAPC
990,M10003,25U,True,0.8085,WATER ASSABET RIVER,HWY   MILL ST,NBI,MUN,42,25,50.718,71,28,2.1108,19,2,1040,2011,6.7,15,21.3,10.5,N,False,0,0,0,False,Maynard,MAPC
991,M10004,28T,True,0.7076,WATER ASSABET RIVER,ST 62 MAIN ST,NBI,DOT,42,25,54.4254,71,27,18.5646,14,2,8000,2012,11,23,18.9,16,4,False,0,0,0,True,Maynard,MAPC
992,M10005,24N,True,0.6737,WATER ASSABET RIVER,HWY   WALNUT ST,NBI,MUN,42,25,51.0852,71,27,14.1372,17,2,7800,2011,6.7,45,22.3,11.8,N,False,7,8,12,False,Maynard,MAPC
993,M10006,25T,True,0.6456,WATER ASSABET RIVER,HWY   FLORIDA RD,NBI,MUN,42,25,56.6034,71,27,24.5046,19,2,2850,2013,5.5,24,21.3,9.1,N,False,17,22,34,True,Maynard,MAPC
994,M10007,288,True,0.7459,WATER ASSABET RIVER,ST 27 /ST62/WALTHM,NBI,DOT,42,25,57.2838,71,26,57.6018,14,2,11000,2012,6.7056,0,27.7,17.6,4,True,20,25,40,True,Maynard,MAPC
995,M10010,24P,True,0.9928,WATER MILL CANAL,HWY   SUDBURY ST,NBI,MUN,42,25,42.6972,71,27,36.7848,17,2,2600,2012,8.8,0,11.3,11,7,False,0,0,0,False,Maynard,MAPC
996,M11002,2A4,True,0.8801,WATER CHARLES RIVER,HWY   BRIDGE ST,NBI,MUN,42,11,19.4208,71,19,59.8656,16,2,11600,2011,12.2,48,46.9,15.2,7,False,0,0,0,False,Medfield,MAPC
997,M11003,2AJ,True,0.8378,WATER CHARLES RIVER,ST109 MAIN ST,NBI,DOT,42,10,52.107,71,19,21.6618,14,2,24700,2012,13.4,2,20.1,15.4,6,True,0,0,0,False,Medfield,MAPC
998,M11005,2AC,True,0.9863,WATER CHARLES RIVER,HWY   ORCHARD ST,NBI,MUN,42,9,27.4962,71,19,53.133,19,2,1820,2012,10.4,0,17.7,13,6,False,0,0,0,False,Medfield,MAPC
999,M11007,2B2,True,0.9016,RR    CSX,HWY   CURVE ST,634,DOT,42,10,47.4708,71,18,1.7316,19,2,1300,2012,6.1,18,11.6,8.1,7,False,0,0,0,False,Medfield,MAPC
1000,M11012,2AP,True,0.981,WATER CHARLES RIVER,ST 27 HOSPITAL RD,NBI,DOT,42,12,35.8418,71,21,6.1884,14,2,8000,2012,12.2,0,21.9,14.9,7,False,0,0,0,False,Medfield,MAPC
1001,M11013,2AN,True,0.8322,RR    BCRR,ST 27 N MEADOWS RD,NBI,DOT,42,11,41.2764,71,19,42.4662,14,2,8000,2013,13.4,5,20.1,17.3,8,False,0,0,0,False,Medfield,MAPC
1002,M11019,AAA,True,1,WATER STOP RIVER,HWY   SOUTH ST,NBI,MUN,42,9,2.7216,71,18,16.8084,16,2,3500,2012,9.1,0,6.4,13,N,False,0,0,0,False,Medfield,MAPC
1003,M12001,4DX,True,0.887,WATER MYSTIC RIVER,ST 28 FELLSWAY,NBI,DOT,42,23,58.5204,71,5,2.3244,14,6,94000,2011,24.7,0,219.5,29.3,6,True,0,0,0,False,Medford,MAPC
1004,M12002,4E0,True,0.6512,WATER MYSTIC RIVER,ST 38 MAIN ST,NBI,DOT,42,25,3.234,71,6,37.6812,16,2,42000,2011,14.9,0,30.5,21.8,4,False,0,0,0,True,Medford,MAPC
1005,M12002,B4K,True,0.9347,WATER MYSTIC RIVER,ST 38 MAIN ST,NBI,MUN,42,25,3.23,71,6,37.68,7,2,16100,2011,12.1,0,16.1,19.2,N,False,0,0,0,False,Medford,MAPC
