OBJECTID,AllBridges_2009April_BDEPT,AllBridges_2009April_BIN,AllBridges_2009April_FHWA_Record,AllBridges_2009April_Health_Index,AllBridges_2009April_Item___6A,AllBridges_2009April_Item___7,AllBridges_2009April_Item___8_Bridge_Cat,AllBridges_2009April_Item___8_Owner,AllBridges_2009April_Item__16A,AllBridges_2009April_Item__16B,AllBridges_2009April_Item__16C,AllBridges_2009April_Item__17A,AllBridges_2009April_Item__17B,AllBridges_2009April_Item__17C,AllBridges_2009April_Item__26,AllBridges_2009April_Item__28A,AllBridges_2009April_Item__29,AllBridges_2009April_Item__30,AllBridges_2009April_Item__32,AllBridges_2009April_Item__34,AllBridges_2009April_Item__49,AllBridges_2009April_Item__52,AllBridges_2009April_Item__58,AllBridges_2009April_Item_104,AllBridges_2009April_Posting_2_Axle,AllBridges_2009April_Posting_3_Axle,AllBridges_2009April_Posting_5_Axle,AllBridges_2009April_Struct_Def,AllBridges_2009April_Town_Name,AllBridges_2009April_RPA
743,B16256,398,True,0.7143,I  93 /US1/ST3,HWY   DORCHSTR AVE,NBI,MHD,42,19,31.4832,71,3,26.2548,14,2,12200,2008,12.2,56,65.8,18.9,7,False,0,0,0,False,Boston,MAPC
744,Q01009,399,True,0.8707,COMB  SGMRE ST&MBTA&REDS,HWY   HANCOCK ST,NBI,MHD,42,16,44.7708,71,1,58.7532,14,4,26000,2008,14.6,60,74,19.5,2,True,15,19,29,True,Quincy,MAPC
745,R05007,39A,True,0.6087,WATER PINES RIVER,ST107 SALEM TPK,NBI,MHD,42,25,50.8152,70,59,53.4948,14,4,37400,2007,20.1,0,39.3,25.9,5,True,0,0,0,True,Revere,MAPC
746,R05017,39B,True,0.6348,ST145 REVERE BCH PKWY,ST  1 A/LEE BRBNK,NBI,MHD,42,24,15.714,71,0,10.332,14,4,59000,2009,18.3,5,42.4,24.5,6,True,0,0,0,False,Revere,MAPC
747,R05018,39C,True,0.7138,COMB  ST16 & MBTA/BMRR,ST  1 A/LEE BRBNK,NBI,MHD,42,24,24.9156,71,0,10.656,14,4,52200,2008,20.1,40,53.9,24.4,6,True,0,0,0,False,Revere,MAPC
748,R05019,39D,True,1,OTHER OIL PIPE TUNNEL,ST  1 A/LEE BRBNK,NBI,MHD,42,24,21.5568,71,0,9.846,14,4,52000,2008,9.1,0,6.7,30.8,N,True,0,0,0,False,Revere,MAPC
749,R05020,39E,True,0.500000146,OTHER OIL PIPE TUNNEL,ST  1 A/LEE BRBNK,NBI,MHD,42,24,21.5568,71,0,9.846,14,4,51850,2008,9.1,0,6.7,30.8,N,True,0,0,0,False,Revere,MAPC
750,R05021,39F,True,0.6111,OTHER OIL PIPE TUNNEL,ST  1 A/LEE BRBNK,NBI,MHD,42,24,21.5568,71,0,9.846,14,4,52000,2008,24.4,0,6.7,30.8,N,True,0,0,0,False,Revere,MAPC
751,R05009,39G,True,0.7127,WATER DIAMOND CREEK,ST107 BROADWAY,NBI,MHD,42,25,41.3472,70,59,58.4304,14,4,41100,2007,23.5,0,11.4,25.5,5,True,0,0,0,True,Revere,MAPC
752,R05054,39H,True,0.768,ST  1 A/RAMP A&B,ST  1 A/N SHORE RD,NBI,MHD,42,26,25.0224,70,58,8.8212,14,5,33600,2008,21.9,28,33.2,27.2,7,False,0,0,0,False,Revere,MAPC
753,L18016,39J,True,0.5288,WATER SAUGUS RIVER,ST107 WESTERN AVE,NBI,MHD,42,27,2.25,70,58,48.4716,14,4,22600,2006,15.5,0,64,18.3,5,True,20,25,40,True,Lynn,MAPC
754,S05003,39K,True,0.8486,WATER E BR PINES RIVER,ST107 SALEM TNPK,NBI,MHD,42,26,10.644,70,59,38.724,14,4,35000,2007,20.1,0,9.5,25.6,5,True,0,0,0,True,Saugus,MAPC
755,B16236,39M,True,0.5055,OTHER RELIEF,ST  1 A/ON RAMP,NBI,MHD,42,22,42,71,1,36,16,1,14500,2008,7.6,0,129.8,9.1,6,True,0,0,0,False,Boston,MAPC
756,B16236,39P,True,0.5146,OTHER RELIEF,ST  1 A/OFF RAMP,NBI,MHD,42,22,42,71,1,36,16,1,14400,2008,7.6,0,92.7,9.1,6,True,0,0,0,False,Boston,MAPC
757,B16235,39T,True,0.7141,HWY   CHELSEA & BREMEN S,ST  1 A,NBI,MHD,42,22,22.9548,71,2,8.2608,14,6,40500,2006,26.8,0,115.8,28.4,6,True,0,0,0,False,Boston,MAPC
758,B16236,39U,True,0.984,OTHER RELIEF,ST  1 A,NBI,MHD,42,22,31.5012,71,1,47.5752,12,6,42000,2008,35.4,0,51.5,35.1,6,True,0,0,0,False,Boston,MAPC
759,B16235,39V,True,0.934,OTHER RELIEF,ST  1 A/NB,NBI,MHD,42,22,21.3312,71,2,3.8508,14,2,20900,2006,12.5,99,62.2,13.7,7,True,0,0,0,False,Boston,MAPC
760,B16236,39W,True,0.9089,HWY   BNINGTN & NEPTUNE,ST  1 A,NBI,MHD,42,22,46.5708,71,1,30.6768,16,6,56000,2008,35.7,0,216.4,36.7,6,True,0,0,0,False,Boston,MAPC
761,B16235,39X,True,0.9517,OTHER RELIEF,ST  1 A/NB,NBI,MHD,42,22,25.41,71,1,54.9984,12,2,20900,2006,15,99,80.5,17,7,True,0,0,0,False,Boston,MAPC
762,B16236,39Y,True,0.9786,HWY   SARATGA ST & U TRN,ST  1 A,NBI,MHD,42,22,53.2344,71,1,25.2228,12,6,55000,2009,25.3,0,245.4,26.2,5,True,0,0,0,False,Boston,MAPC
763,B16235,3A0,True,0.7032,RR    BMRR,ST  1 A/SB,NBI,MHD,42,22,21.324,71,2,3.8292,14,3,41000,2006,12.5,99,211.5,13.9,6,True,0,0,0,False,Boston,MAPC
764,B16235,3A1,True,0.9668,OTHER RELIEF,ST  1 A/SB,NBI,MHD,42,22,29.244,71,1,50.2212,14,2,20900,2006,12.5,99,72.5,13.9,7,True,0,0,0,False,Boston,MAPC
765,B16022,3A3,True,0.5108,WATER NEPONSET RIVER,HWY   GRANITE AVE,NBI,MHD,42,16,38.262,71,3,12.4704,14,4,36000,2007,14.6,0,57,15.5,5,True,12,19,30,True,Boston,MAPC
766,S17037,3A4,True,0.8369,HWY   CONNECTOR RAMP D&K,I  93 ST38 SB RMP,NBI,MHD,42,23,32.7804,71,5,9.816,16,2,20600,2009,9.1,99,56.4,10.7,7,False,0,0,0,False,Somerville,MAPC
767,C09015,3A5,True,0.6384,HWY   WEBSTER AVE,US  1 NE XWAY,NBI,MHD,42,24,14.6016,71,1,46.2252,12,6,97200,2008,32.9,31,23.2,34.3,5,True,0,0,0,False,Chelsea,MAPC
768,C09007,3A6,True,0.6104,HWY   ARLINGTON & 5TH ST,"US  1 BTS 36,PR1",NBI,MHD,42,23,43.2168,71,2,8.8512,17,3,90000,2007,11.9,99,381.9,14.3,5,True,0,0,0,True,Chelsea,MAPC
769,C09011,3A7,True,0.6409,HWY   ORANGE & CARTER ST,US  1 NE XWAY,NBI,MHD,42,24,6.102,71,2,15.9,12,6,56000,2007,27.4,99,309.1,27.4,6,True,0,0,0,False,Chelsea,MAPC
770,C09007,3A8,True,0.7402,RR    MBTA/BMRR,US  1 NE XWAY,NBI,MHD,42,23,45.0924,71,2,9.546,12,6,82000,2007,26.2,99,32.9,28.7,7,True,0,0,0,False,Chelsea,MAPC
771,C09011,3A9,True,0.6811,HWY   ORANGE ST,US  1 SB RAMP,NBI,MHD,42,24,6.7824,71,2,18.2868,17,1,14700,2007,7,0,144.8,9.1,7,True,0,0,0,False,Chelsea,MAPC
772,C09007,3AA,True,0.6754,HWY   SPRUCE ST,"US  1 PR2, N ABUT",NBI,MHD,42,23,48.8544,71,2,13.2864,12,6,83000,2007,26.2,99,246.3,28.7,6,True,0,0,0,True,Chelsea,MAPC
773,C09007,3AB,True,0.67,HWY   ARLINGTON & 5TH ST,"US  1 S ABT,PR1",NBI,MHD,42,23,43.2168,71,2,8.8512,12,3,90000,2007,11.6,99,266.4,14.3,6,True,0,0,0,True,Chelsea,MAPC
774,C09007,3AC,True,0.7108,HWY   ARLINGTON ST,US  1 RP ABUT-BT50,NBI,MHD,42,23,43.2168,71,2,8.8512,17,1,13000,2007,8.5,99,97.5,11,7,True,0,0,0,False,Chelsea,MAPC
775,M01008,3AF,True,0.9919,HWY   LYNN ST,US  1,NBI,MHD,42,26,11.6448,71,1,17.4648,12,4,91200,2008,19.8,0,20.4,24,7,True,0,0,0,False,Malden,MAPC
776,R05002,3AG,True,0.9495,COMB  BMRR & LINDEN CRK,US  1 CUTLER HWY,NBI,MHD,42,26,8.0844,71,1,12.3492,12,4,110000,2009,18.3,0,42.3,24.3,5,True,0,0,0,False,Revere,MAPC
777,R05027,3AH,True,0.8939,ST 16 REVERE BCH PKWY,US  1 NE XWAY,NBI,MHD,42,24,22.8996,71,1,36.0732,12,6,58200,2008,36.6,36,38.7,37.8,5,True,0,0,0,False,Revere,MAPC
778,R05028,3AJ,True,0.7671,HWY   HYSIL AVE,US  1 NE XWAY,NBI,MHD,42,24,43.8228,71,1,49.9476,12,6,61000,2008,33.5,0,17.7,34.9,6,True,0,0,0,False,Revere,MAPC
779,R05033,3AK,True,0.7664,HWY   MALDEN ST,US  1 NE XWAY,NBI,MHD,42,25,35.688,71,1,18.7824,12,6,71000,2008,34.1,4,17.6,36,6,True,0,0,0,False,Revere,MAPC
780,R05038,3AM,True,0.7337,ST 60 EB/SQUIRE RD,US  1 NE XWAY,NBI,MHD,42,25,44.1408,71,1,9.0012,12,4,75200,2008,29.6,13,43.3,30.9,5,True,0,0,0,False,Revere,MAPC
781,R05039,3AN,True,0.9294,US  1 RAMP & ST60,US  1 NE XWAY,NBI,MHD,42,25,52.4532,71,1,4.476,12,6,54800,2008,25.6,25,147.2,27,5,True,0,0,0,False,Revere,MAPC
782,R05041,3AP,True,0.7448,HWY   SARGENT ST,US  1 NE XWAY,NBI,MHD,42,25,16.9284,71,1,42.492,12,6,82000,2007,34.1,13,27.4,35.9,6,True,0,0,0,False,Revere,MAPC
783,S05037,3AQ,True,0.6993,ST 99 NB CONN,US  1 SB/BROADWAY,NBI,MHD,42,27,5.7384,71,1,25.7772,14,2,43000,2008,12.5,31,24.7,13.8,7,True,0,0,0,False,Saugus,MAPC
784,C09014,3B1,True,0.7298,HWY   ACCESS RAMP E,ST 16 EB,NBI,MHD,42,24,21.5856,71,1,40.6272,14,3,18600,2008,11,59,22.5,13.9,6,True,0,0,0,False,Chelsea,MAPC
785,M25017,3B2,True,0.7616,HWY   GRANITE AVE,I  93 /US1/ST3,NBI,MHD,42,16,27.6744,71,3,3.1356,11,8,205000,2007,36.6,45,44.2,39,7,True,0,0,0,False,Milton,MAPC
786,M12039,3B3,True,0.5191,ST 16 MYST VAL PKY,I  93,NBI,MHD,42,24,21.9132,71,6,0.0828,11,8,178200,2008,41.5,55,99.1,43.3,6,True,0,0,0,False,Medford,MAPC
787,M12036,3B4,True,0.916,WATER MYSTIC RIVER,I  93,NBI,MHD,42,24,52.9668,71,6,15.8148,11,8,171000,2008,41.5,0,78.6,43.3,5,True,0,0,0,False,Medford,MAPC
788,M12025,3B5,True,0.8989,HWY   RIVERSIDE AVE,I  93,NBI,MHD,42,24,58.5432,71,6,16.326,11,8,168200,2008,41.1,34,62.8,45.2,5,True,0,0,0,False,Medford,MAPC
789,M12027,3B6,True,0.4198,ST 60 EB/SALEM ST,I  93,NBI,MHD,42,25,7.9464,71,6,16.2252,11,8,181000,2008,40.2,2,48.8,43.3,5,True,0,0,0,False,Medford,MAPC
790,M12028,3B7,True,0.7348,ST 60 WB/SALEM ST,I  93,NBI,MHD,42,25,12.2232,71,6,15.9804,11,8,181000,2008,41.5,0,48.8,43.3,5,True,0,0,0,False,Medford,MAPC
791,M12029,3B8,True,0.9686,HWY   WEBSTER ST,I  93,NBI,MHD,42,25,20.874,71,6,15.012,19,9,168200,2008,42.7,15,40.8,45.2,6,True,0,0,0,False,Medford,MAPC
792,M12030,3B9,True,0.7556,HWY   VALLEY ST & FLLSWY,I  93,NBI,MHD,42,25,33.2832,71,6,13.6872,11,9,169000,2008,43.6,35,41.1,45.3,5,True,0,0,0,False,Medford,MAPC
793,Q01044,3BA,True,0.9642,HWY   WEST ST,I  93 OFF RAMP NB,NBI,MHD,42,14,24,71,1,30,16,1,14400,2008,7,58,29.8,7.6,7,True,0,0,0,False,Quincy,MAPC
794,Q01044,3BB,True,0.9636,HWY   WEST ST,I  93 SB ONRAMP,NBI,MHD,42,14,24,71,1,30,16,1,13400,2008,7,58,30.1,7.2,7,True,0,0,0,False,Quincy,MAPC
795,Q01042,3BC,True,0.7115,HWY   FURNACE BROOK PKWY,I  93 /US1/ST3,NBI,MHD,42,14,28.3956,71,1,33.546,11,10,202000,2008,33.5,0,22.6,36,7,True,0,0,0,False,Quincy,MAPC
796,Q01041,3BD,True,0.9579,HWY   WILLARD ST,I  93 /US1/ST3,NBI,MHD,42,14,40.9344,71,1,54.9912,16,10,20600,2008,33.5,36,28.7,42.1,7,True,0,0,0,False,Quincy,MAPC
797,Q01044,3BE,True,0.7598,HWY   WEST ST,I  93 /US1/ST3,NBI,MHD,42,14,23.9496,71,1,29.532,11,9,189000,2008,16.5,58,30.4,37.3,7,True,0,0,0,False,Quincy,MAPC
798,S17031,3BH,True,0.7309,ST 28 & ST38 & TEMPLE ST,I  93,NBI,MHD,42,23,36.1716,71,5,10.0824,11,8,142000,2007,38.1,0,716.9,42.4,6,True,0,0,0,False,Somerville,MAPC
799,S17035,3BJ,True,0.8508,I  93 CONNECTORS,I  93 SB OFF RAMP,NBI,MHD,42,23,30,71,5,6,16,1,11900,2008,7.3,0,176.2,8.8,5,True,0,0,0,True,Somerville,MAPC
800,S17036,3BK,True,0.9783,ST 38 NB/MYSTIC AVE,I  93 NB OFFRAMP,NBI,MHD,42,23,30.9048,71,5,3.1704,12,1,9200,2008,8.8,0,113.4,11.7,6,True,0,0,0,False,Somerville,MAPC
801,S17033,3BL,True,0.9075,OTHER PEDESTRIAN,I  93 NB ON RAMP,NBI,MHD,42,24,6,71,5,48,16,1,7600,2008,7.3,0,151.8,8.8,2,True,0,0,0,True,Somerville,MAPC
802,B16281,3BM,True,0.989,I  93 SB BT 46 - 57,I  93 NB,NBI,MHD,42,22,40.674,71,4,32.5056,11,3,96400,2006,18.9,0,273.7,21,6,True,0,0,0,False,Boston,MAPC
803,S17029,3BN,True,0.7823,HWY   SHORE DR,I  93,NBI,MHD,42,23,50.6004,71,5,28.3596,11,8,136000,2008,40.8,0,26.2,42.4,6,True,0,0,0,False,Somerville,MAPC
804,B16281,3BP,True,0.8425,I  93 SB BT 57 - 61,I  93 NB,NBI,MHD,42,22,45.3324,71,4,34.734,11,3,74200,2008,18.9,0,101.5,21,6,True,0,0,0,False,Boston,MAPC
805,B16281,3BQ,True,0.89760088,I  93 SB BT 61 - B5,I  93 NB,NBI,MHD,42,22,47.4816,71,4,35.6412,11,3,59900,2008,18.9,99,148.4,21,6,True,0,0,0,False,Boston,MAPC
806,B16281,3BR,True,0.9113,I  93 CONN D & K,I  93 BT NB4-N ABT,NBI,MHD,42,22,51.3948,71,4,36.714,11,4,150000,2007,20.7,99,112.8,21.8,6,True,0,0,0,False,Boston,MAPC
807,B16281,3BT,True,0.9953,TR    ORANGE LINE,I  93 SB BT 46-57,NBI,MHD,42,22,40.2672,71,4,33.2544,11,3,68700,2005,17.68,0,273.7,21.34,6,True,0,0,0,False,Boston,MAPC
808,B16281,3BU,True,0.9889,RR    MBTA & BMRR,I  93 SB BT 57-61,NBI,MHD,42,22,45.246,71,4,35.688,11,3,68700,2005,13.7,0,102.1,27.3,6,True,0,0,0,False,Boston,MAPC
809,B16281,3BV,True,0.9938,RR    BMRR,I  93 SB BT 61-B5,NBI,MHD,42,22,47.3916,71,4,36.606,11,3,72100,2008,13.7,0,148.4,17.4,6,True,0,0,0,False,Boston,MAPC
810,B16281,3CE,True,0.9531,I  93 SB,I  93 NB ON RMP,NBI,MHD,42,22,54,71,4,36,12,1,24300,2008,6.7,99,91.4,13.7,6,True,0,0,0,False,Boston,MAPC
811,B16281,3CG,True,0.944299414,RR    MBTA & BMRR,I  93 SB B10-B16RP,NBI,MHD,42,22,54,71,4,36,12,2,13000,2008,11,99,120.4,13.7,6,True,0,0,0,False,Boston,MAPC
812,B16250,3D1,True,0.8369,WATER NEPONSET RIVER,I  93 /US1/ST3,NBI,MHD,42,16,39.2412,71,2,56.094,16,8,184000,2007,33.5,0,145.7,36,7,True,0,0,0,False,Boston,MAPC
813,B16253,3D2,True,0.9777,HWY   HALLET STREET,I  93 /US1/ST3,NBI,MHD,42,16,55.326,71,2,43.4616,11,6,206000,2007,34.2,0,18.2,36.1,7,True,0,0,0,False,Boston,MAPC
814,B16252,3D3,True,1,RR    PCRR SPUR (ABAND),I  93 /US1/ST3,NBI,MHD,42,16,58.8684,71,2,41.1144,11,8,202000,2008,33.5,50,14.6,36,7,True,0,0,0,False,Boston,MAPC
815,B16270,3D4,True,0.6984,HWY   THEATRE ACCESS RD,I  93 /US1/ST3,NBI,MHD,42,17,3.8688,71,2,37.4784,11,8,180200,2007,33.5,23,30.8,36,7,True,0,0,0,False,Boston,MAPC
816,B16251,3D5,True,0.6117,HWY   CITY STS,I  93 /US1/ST3,NBI,MHD,42,17,9.222,71,2,35.3724,11,8,182400,2009,33.5,99,364.8,36,6,True,0,0,0,False,Boston,MAPC
817,B16265,3D6,True,0.5665,COMB  MBTA & RED LN SSH,I  93 /US1/ST3,NBI,MHD,42,17,23.4852,71,2,38.0148,12,8,205000,2007,37.18,62,60.7,38.95,5,True,0,0,0,False,Boston,MAPC
818,B16264,3DC,True,0.9507,HWY   CONLEY ST,I  93 /US1/ST3,NBI,MHD,42,17,28.1544,71,2,39.6348,11,6,210000,2008,33.5,99,36,35.8,7,True,0,0,0,False,Boston,MAPC
819,B16263,3DD,True,0.998,HWY   VICTORY RD,I  93 /US1/ST3,NBI,MHD,42,17,54.816,71,2,52.5084,11,8,210000,2008,33.9,9,17.8,35.8,7,True,0,0,0,False,Boston,MAPC
820,B16262,3DE,True,0.5233,HWY   MORRISSEY BLVD,I  93 /US1/ST3,NBI,MHD,42,18,3.2652,71,2,57.4656,11,9,186500,2007,33.5,35,59.7,35.7,7,True,0,0,0,False,Boston,MAPC
821,B16260,3DN,True,0.9426,RR    CSX SPUR,I  93 /US1/ST3,NBI,MHD,42,18,49.7628,71,3,6.8508,11,8,195200,2007,32,51,24.8,33.9,7,True,0,0,0,False,Boston,MAPC
822,B16281,3DU,True,0.6724,I  93 SB BT 33-38,I  93 NB BT 33-38,NBI,MHD,42,22,27.768,71,4,17.778,11,3,96400,2005,18.9,0,143.1,21,6,True,0,0,0,False,Boston,MAPC
823,B16281,3DW,True,0.8449,I  93 SB BT 38-46,I  93 NB BT 38-46,NBI,MHD,42,22,34.14,71,4,25.8672,11,3,74200,2008,18.9,99,198.7,21,6,True,0,0,0,False,Boston,MAPC
824,B16281,3DY,True,0.8699,COMB  MBTA & I 93 SB,I  93 NB B5-B10,NBI,MHD,42,22,53.1444,71,4,36.9624,11,3,59900,2008,17.4,99,167.6,18.9,6,True,0,0,0,False,Boston,MAPC
825,B16281,3E1,True,0.6719,I  93 SB B10-B16,I  93 NB B10-B16,NBI,MHD,42,22,56.3376,71,4,36.6132,11,3,76200,2006,18.9,5,139,21,5,True,0,0,0,False,Boston,MAPC
826,B16281,3E3,True,0.8204,I  93 SB&CMBRG&MBTA/BMRR,I  93 NB B16-NB4,NBI,MHD,42,22,58.6164,71,4,36.534,11,4,84200,2008,19.5,99,375.8,21.7,6,True,0,0,0,False,Boston,MAPC
827,B16281,3EA,True,0.9958,TR    ORANGE LINE,I  93 SB BT 33-38,NBI,MHD,42,22,27.2712,71,4,18.426,11,3,68700,2005,18.9,0,124,21,6,True,0,0,0,False,Boston,MAPC
828,B16281,3EB,True,0.7664,TR    ORANGE LINE,I  93 SB BT 38-46,NBI,MHD,42,22,33.6468,71,4,26.5224,11,3,72100,2008,18.9,0,198.7,21,6,True,0,0,0,False,Boston,MAPC
829,B16259,3EC,True,0.6927,COMB  MBTA & COLUMBIA RD,I  93 /US1/ST3,NBI,MHD,42,19,16.6584,71,3,14.0544,11,8,184000,2008,31.7,99,466.6,33.9,6,True,0,0,0,False,Boston,MAPC
830,B16281,3ED,True,0.9846,RR    MBTA/BMRR,I  93 SB B5-B10,NBI,MHD,42,22,53.1336,71,4,37.902,11,3,68700,2005,13.7,0,167.6,17.4,6,True,0,0,0,False,Boston,MAPC
831,B16281,3EE,True,0.9888,RR    MBTA/BMRR,I  93 SB B10-B16,NBI,MHD,42,22,56.3448,71,4,37.5456,11,3,68700,2005,13.7,99,134.7,17.4,6,True,0,0,0,False,Boston,MAPC
832,B16281,3EG,True,0.7565,COMB  CAMBRIGE&MBTA/BMRR,I  93 SB  B16-SB4,NBI,MHD,42,22,58.476,71,4,37.47,11,4,74000,2002,19.8,99,370,21.7,6,True,0,0,0,False,Boston,MAPC
833,B16259,3EH,True,0.7128,OTHER RELIEF,I  93 SB ON RAMP,NBI,MHD,42,19,12,71,3,12,12,1,12200,2007,6.7,0,156.1,8.9,7,True,0,0,0,False,Boston,MAPC
834,B16259,3EJ,True,0.7466,COMB  RED LINE & RELIEF,I  93 NB OFF RAMP,NBI,MHD,42,19,12,71,3,12,12,1,12900,2007,6.7,0,125,8.9,7,True,0,0,0,False,Boston,MAPC
835,M25021,3EL,True,0.8554,I  93 /US1/ST3,HWY   ADAMS&BLV ST,NBI,MHD,42,15,29.8404,71,2,30.6384,14,5,19300,2007,18.7,49,38,126.3,8,False,0,0,0,False,Milton,MAPC
836,M12031,3EM,True,0.759,I  93,HWY   RSVELT ROT S,NBI,MHD,42,25,42.5964,71,6,13.2516,14,2,10400,2008,12.5,19,45.4,16.4,6,False,0,0,0,False,Medford,MAPC
837,M12032,3EN,True,0.754,I  93,HWY   RSVELT ROT N,NBI,MHD,42,25,46.7904,71,6,12.4776,14,2,11600,2008,12.5,20,44.4,16.4,7,False,0,0,0,False,Medford,MAPC
838,M12034,3EP,True,0.5222,I  93,HWY   FELLSWAY WST,NBI,MHD,42,25,55.092,71,6,10.5948,16,2,13300,2008,9.8,41,62.2,13.3,6,False,0,0,0,False,Medford,MAPC
839,C09013,3EQ,True,0.6723,US  1 NE XWAY,HWY   COUNTY RD,NBI,MHD,42,24,9.1584,71,2,12.282,16,4,15600,2008,12.2,35,41.1,53.9,5,False,0,0,0,False,Chelsea,MAPC
840,R05029,3ER,True,0.5874,US  1 NE XWAY,HWY   PARK AVE,NBI,MHD,42,24,55.0296,71,1,54.2748,16,2,7700,2008,9.8,24,43.3,15.2,6,False,0,0,0,False,Revere,MAPC
841,R05030,3ET,True,0.6182,US  1 NE XWAY,HWY   MOUNTAIN AVE,NBI,MHD,42,25,2.0208,71,1,53.1624,17,2,4100,2008,9.1,4,39.3,15.2,6,False,0,0,0,False,Revere,MAPC
842,M01015,3EU,True,0.6691,RR    MBTA/BMRR,HWY   WINTER ST,NBI,MHD,42,26,6.846,71,4,17.6988,16,4,9000,2008,14.6,5,19.2,19.6,7,False,0,0,0,False,Malden,MAPC
843,B16176,3EV,True,0.965,WATER MUDDY RIVER,HWY   COMM AVE,NBI,MHD,42,20,55.4676,71,5,35.2896,14,4,25400,2008,15.8,0,17.7,24.7,8,True,0,0,0,False,Boston,MAPC
844,B16176,3EW,True,0.8137,WATER MUDDY RIVER,HWY   COMM AVE,NBI,MHD,42,20,56.7384,71,5,35.3472,14,3,27300,2008,12.2,0,17.7,21.2,7,True,0,0,0,False,Boston,MAPC
845,M12037,3EY,True,0.6468,I  93,ST 16 MYST VAL PKY,NBI,MHD,42,24,48.9312,71,6,15.3216,12,5,35600,2008,23.2,24,56.1,25.7,5,False,0,0,0,False,Medford,MAPC
846,M12038,3F0,True,0.9434,ST 38 MAIN ST,ST 16 MYST VAL PKY,NBI,MHD,42,25,0.3576,71,6,39.3228,12,2,87000,2008,31.1,13,48.5,33,7,False,0,0,0,False,Medford,MAPC
847,C01001,3F1,True,1,WATER LECHMERE CANAL,HWY   LAND BLVD,NBI,MHD,42,22,5.916,71,4,27.6348,14,6,40100,2008,13.7,0,39.9,18.5,7,True,0,0,0,False,Cambridge,MAPC
848,B16192,3F2,True,0.7339,WATER MUDDY RIVER,HWY   LONGWOOD AVE,NBI,MHD,42,20,24.5148,71,6,38.61,16,3,20200,2008,11.3,0,30.5,18.4,N,False,0,0,0,False,Boston,MAPC
849,B16222,3F3,True,0.9008,ST  9 HUNTNGTON AVE,HWY   JAMAICAWAY,NBI,MHD,42,19,54.8832,71,6,47.952,14,4,60000,2009,18.3,10,36.6,21.3,5,True,0,0,0,False,Boston,MAPC
850,M12004,3F4,True,0.657,WATER MYSTIC RIVER,HWY   WINTHROP ST,NBI,MHD,42,25,3.7092,71,7,6.186,17,2,11500,2008,12.2,9,21.9,16.2,5,False,0,0,0,True,Medford,MAPC
851,Q01016,3F5,True,1,WATER TOWN RIV BAY CANAL,ST  3 A/S ARTERY,NBI,MHD,42,15,7.9092,70,59,24.5472,14,4,31500,2008,20.1,17,16.3,89.9,N,True,0,0,0,False,Quincy,MAPC
852,B16272,3F6,True,0.7857,I  93 /US1/ST3,HWY   SOUTHMPTN ST,NBI,MHD,42,19,48.7704,71,3,42.12,14,2,39200,2008,16.5,50,84.7,21.3,6,False,0,0,0,False,Boston,MAPC
853,B16266,3F7,True,0.5227,I  93 /US1/ST3,HWY   BOSTON ST,NBI,MHD,42,19,37.9704,71,3,31.464,16,4,16900,2008,12.2,37,46.6,18.9,6,False,0,0,0,False,Boston,MAPC
854,M25020,3F9,True,0.5924,I  93 /US1/ST3,HWY   ANTWERP ST,NBI,MHD,42,15,35.3808,71,2,34.5156,19,1,25500,2008,12.2,23,40.5,9.9,6,False,0,0,0,False,Milton,MAPC
855,M25019,3FA,True,0.7604,I  93 /US1/ST3,HWY   WOOD ST,NBI,MHD,42,15,36.594,71,2,35.3976,16,1,10900,2008,12.2,41,50.3,9.9,6,False,0,0,0,False,Milton,MAPC
856,M25018,3FB,True,0.629,I  93 /US1/ST3,HWY   SQUANTUM ST,NBI,MHD,42,15,46.9044,71,2,40.938,16,2,17200,2008,12.2,34,45.7,16.6,6,False,0,0,0,False,Milton,MAPC
857,M12044,3FC,True,0.3688,I  93,I  93 RP TO I93 NB,NBI,MHD,42,24,5.2236,71,5,43.6344,16,1,19700,2008,6.7,30,63.1,8.8,6,True,0,0,0,False,Medford,MAPC
858,Q01043,3FD,True,0.9653,I  93 /US1/ST3,HWY   FRN BRK PKWY,NBI,MHD,42,14,35.4264,71,1,41.9196,16,2,13900,2008,12.2,8,38.7,15.7,8,False,0,0,0,False,Quincy,MAPC
859,Q01040,3FE,True,1,I  93 /US1/ST3,HWY   BATES AVE,NBI,MHD,42,14,50.478,71,2,12.606,19,2,4800,2008,9.1,32,47.5,12.9,7,False,0,0,0,False,Quincy,MAPC
860,Q01039,3FF,True,0.5408,I  93 /US1/ST3,HWY   ROBERTSON RD,NBI,MHD,42,15,2.196,71,2,17.1276,19,1,12600,2008,11,23,42.4,14.8,5,False,0,0,0,False,Quincy,MAPC
861,Q01038,3FG,True,0.4688,I  93 /US1/ST3,HWY   STEDMAN ST,NBI,MHD,42,15,6.7104,71,2,18.564,19,2,3800,2008,9.1,25,43.3,12.9,5,False,0,0,0,False,Quincy,MAPC
862,B16126,3FH,True,0.9796,COMB  FNDRY ST&MBTA&AMTK,HWY   W FOURTH ST,NBI,MHD,42,20,30.7932,71,3,33.948,14,2,21600,2008,13.4,0,159.4,17.9,6,False,0,0,0,False,Boston,MAPC
